archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciafisica2022.txt,2022,violencia física,@Erne5t0,"Mar 17, 2022",2022,2022,"Ernesto Vázquez
@Erne5t0
·
Mar 17, 2022
Aristegui Noticias - Ataques con ácido serán considerados como violencia física contra las mujeres https://aristeguinoticias.com/1603/mexico/ataques-con-acido-seran-considerados-como-violencia-fisica-contra-la-mujer/  #ViolenciaDeGenero",ernesto vazquez mar 17 2022 aristegui noticias ataques con acido seran considerados como violencia fisica contra las mujeres violenciadegenero,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafisica2022.txt,2022,violencia física,@HaLizDaZie,"Nov 25, 2022",2022,2022,"Honey 🍯 LizZie Serrano
@HaLizDaZie
·
Nov 25, 2022
25 de Noviembre “Día Internacional de la Eliminación de la Violencia Contra la Mujer”",honey lizzie serrano nov 25 2022 25 de noviembre dia internacional de la eliminacion de la violencia contra la mujer,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafisica2022.txt,2022,violencia física,,,2022,,•En México 1 de cada 7 mujeres ha experimentado violencia física•,en mexico 1 de cada 7 mujeres ha experimentado violencia fisica,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafisica2022.txt,2022,violencia física,,,2022,,#NoEstasSola #25DeNoviembre #DíaInternacionalDeLaEliminaciónDeLaViolenciaContraLaMujer,noestassola 25denoviembre diainternacionaldelaeliminaciondelaviolenciacontralamujer,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafisica2023.txt,2023,violencia física,@Colectiva_FIEM,"Nov 25, 2023",2023,2023,"ColectivaFIEM.org
@Colectiva_FIEM
·
Nov 25, 2023
Replying to 
@Colectiva_FIEM
A nivel global, 736 millones de mujeres, casi una de cada tres, han sido víctimas de violencia física y/o sexual al menos una vez en su vida. En México la violencia económica contra la mujer es la tercera en la escala de violencias sufridas.  (2/2)
Image",colectivafiem org nov 25 2023 a nivel global 736 millones de mujeres casi una de cada tres han sido victimas de violencia fisica y o sexual al menos una vez en su vida en mexico la violencia economica contra la mujer es la tercera en la escala de violencias sufridas 2 2,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafisica2023.txt,2023,violencia física,@urbano_noticias,"Jun 29, 2023",2023,2023,"URBANO📍Noticia Puebla y Tlaxcala
@urbano_noticias
·
Jun 29, 2023
#Puebla #Mujeres",urbano noticia puebla y tlaxcala jun 29 2023 puebla mujeres,otro,0.2,tlaxcala,Tlaxcala,Tlaxcala,capital,si,no,
violenciafisica2023.txt,2023,violencia física,@monica_rdv,,2023,,"♀️🔴La diputada del #PAN, 
@monica_rdv
 propone contemplar como legítima defensa cuando una mujer dañe a su agresor por ejercerle, previamente y/o en el momento de la agresión, #violencia física o sexual.",la diputada del pan propone contemplar como legitima defensa cuando una mujer dane a su agresor por ejercerle previamente y o en el momento de la agresion violencia fisica o sexual,noticia,0.85,,,Nacional,no_detectado,si,no,
violenciafisica2023.txt,2023,violencia física,,,2023,,"Urbano | Noticias México
ℹ️ http://urbanopuebla.com.mx",urbano noticias mexico,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafisica2023.txt,2023,violencia física,@radioramamexico,"Jun 13, 2023",2023,2023,"Radiorama México
@radioramamexico
·
Jun 13, 2023
🚔 Hallan sin vida de una joven de entre 25 y 30 años al interior de una habitación del #hotel Jacarandas, en la #CDMX. El cuerpo mostraba señales de #violencia física; fiscalía investigará como #feminicidio.
noticias.radiorama.mx
Asesinan a golpes a mujer en hotel Jacarandas, en la CDMX
La Fiscalía General de Justicia de la CDMX inició una investigación por feminicidio tras el hallazgo del cuerpo sin vida de la mujer.",radiorama mexico jun 13 2023 hallan sin vida de una joven de entre 25 y 30 anos al interior de una habitacion del hotel jacarandas en la cdmx el cuerpo mostraba senales de violencia fisica fiscalia investigara como feminicidio noticias radiorama mx asesinan a golpes a mujer en hotel jacarandas en la cdmx la fiscalia general de justicia de la cdmx inicio una investigacion por feminicidio tras el hallazgo del cuerpo sin vida de la mujer,noticia,0.9,cdmx,,CDMX,estado,si,no,
violenciafisica2023.txt,2023,violencia física,@chikistrakiz,"Jan 30, 2023",2023,2023,"Chikistrakiz
@chikistrakiz
·
Jan 30, 2023
Diputadas de la Ciudad de México promueven la 'Ley Malena' para combatir la violencia ácida. Para la congresista Marcela Fuente, los ataques con ácido no son solo violencia física, sino un intento de ""borrar a una mujer"". AMLO, ayuda a la mujer de la foto...plis.
Image",chikistrakiz jan 30 2023 diputadas de la ciudad de mexico promueven la ley malena para combatir la violencia acida para la congresista marcela fuente los ataques con acido no son solo violencia fisica sino un intento de borrar a una mujer amlo ayuda a la mujer de la foto plis,otro,0.2,ciudad de mexico,,CDMX,estado,si,no,
violenciafisica2023.txt,2023,violencia física,@Change_Mex,"Mar 4, 2023",2023,2023,"Frases de Gloria
@TreviFrases
·
Mar 4, 2023
Cancelar Ventaneando y a Pati Chapoy por violencia Física y verbal contra la mujer - ¡Firma la petición! http://chng.it/dXJcnnr8 a través de 
@Change_Mex",frases de gloria mar 4 2023 cancelar ventaneando y a pati chapoy por violencia fisica y verbal contra la mujer firma la peticion a traves de,otro,0.2,,,Nacional,no_detectado,si,si,spam_o_irrelevante
violenciafisica2023.txt,2023,violencia física,@EF_Nacional,"Nov 21, 2023",2023,2023,"El Financiero Nacional
@EF_Nacional
·
Nov 21, 2023
Viridiana Rodríguez Rico, ex presidenta del DIF municipal de #Toluca, afirma que su ex marido, el actual presidente municipal priista de la capital del Estado de México, Raymundo Martínez Carbajal, ejerció durante 12 años y en su contra, violencia física, emocional y sexual.",el financiero nacional nov 21 2023 viridiana rodriguez rico ex presidenta del dif municipal de toluca afirma que su ex marido el actual presidente municipal priista de la capital del estado de mexico raymundo martinez carbajal ejercio durante 12 anos y en su contra violencia fisica emocional y sexual,institucional,0.8,estado de mexico,,Estado de México,estado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@DiarioQro,"Jul 26, 2023",2023,2023,"Diario de Querétaro
@DiarioQro
·
Jul 26, 2023
#México | “Terrorífico”, Alva, exesposa de Marco Antonio N. describió de esa manera sus años al lado de Chiquimarco. El exárbitro está vinculado a proceso por violencia física",diario de queretaro jul 26 2023 mexico terrorifico alva exesposa de marco antonio n describio de esa manera sus anos al lado de chiquimarco el exarbitro esta vinculado a proceso por violencia fisica,otro,0.2,queretaro,Querétaro,Querétaro,capital,incierto,no,
violenciafisica2023.txt,2023,violencia física,@alvaro_delgado,"Acusado de violencia física y sexual por su exesposa, el alcalde priista de Toluca, Estado de México, está prófugo; ya hay orden de captura y ""ficha roja""   https://sinembargo.mx/25-11-2023/4437341",2023,2023,"Alvaro Delgado Gómez
@alvaro_delgado
·
Nov 25, 2023
Acusado de violencia física y sexual por su exesposa, el alcalde priista de Toluca, Estado de México, está prófugo; ya hay orden de captura y ""ficha roja""   https://sinembargo.mx/25-11-2023/4437341",alvaro delgado gomez nov 25 2023 acusado de violencia fisica y sexual por su exesposa el alcalde priista de toluca estado de mexico esta profugo ya hay orden de captura y ficha roja,noticia,0.85,estado de mexico,,Estado de México,estado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@vialhermes,"Jun 2, 2023",2023,2023,"hermes
@vialhermes
·
Jun 2, 2023
La mañana de este viernes  fue  localizado a unos metros del parque memorial Gayosso en Naucalpan (calle de los Arcos), Estado de México, el cuerpo de una joven sin vida, de entre 20 a 25 años, la cual presentaba lesiones visibles de violencia física .",hermes jun 2 2023 la manana de este viernes fue localizado a unos metros del parque memorial gayosso en naucalpan calle de los arcos estado de mexico el cuerpo de una joven sin vida de entre 20 a 25 anos la cual presentaba lesiones visibles de violencia fisica,otro,0.2,estado de mexico,,Estado de México,estado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@ferchieacosta,"Mar 11, 2023",2023,2023,"AGNVeracruz
@AGNVeracruz
·
Mar 11, 2023
#Estatal #Xalapa #Veracruz #México #AGNVeracruz  
El regidor del ayuntamiento de Veracruz, el morenista Sebastián Cano Rodríguez, fue denunciado de violencia física, económica, psicológica y sexual en contra de 
@ferchieacosta
.",agnveracruz mar 11 2023 estatal xalapa veracruz mexico agnveracruz el regidor del ayuntamiento de veracruz el morenista sebastian cano rodriguez fue denunciado de violencia fisica economica psicologica y sexual en contra de,institucional,0.8,veracruz,,Veracruz,estado,incierto,no,
violenciafisica2023.txt,2023,violencia física,,,2023,,"Jessica, y dos de sus hijas murieron en la carretera",jessica y dos de sus hijas murieron en la carretera,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,,,2023,,"Huían de la violencia física y verbal que vivió por cerca de una década por parte de su pareja, murió debido a un accidente en la México 15, Obregón - Guaymas.",huian de la violencia fisica y verbal que vivio por cerca de una decada por parte de su pareja murio debido a un accidente en la mexico 15 obregon guaymas,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@385Grados,"Jul 11, 2023",2023,2023,"385 Grados México
@385Grados
·
Jul 11, 2023
Aprehenden a #feminicida, tenía historial por ejercer #violencia física contra su pareja",385 grados mexico jul 11 2023 aprehenden a feminicida tenia historial por ejercer violencia fisica contra su pareja,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,,,2023,,"https://385grados.com/policia/aprehenden-a-feminicida-tenia-historial-por-ejercer-violencia-fisica-contra-su-pareja/
Image
Square profile picture
Infobae México",infobae mexico,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafisica2023.txt,2023,violencia física,@infobaemexico,"Dec 29, 2023",2023,2023,"@infobaemexico
·
Dec 29, 2023
Congreso de Oaxaca aprueba reforma para considerar ataques con ácido contra mujeres como violencia física http://dlvr.it/T0kFzh",dec 29 2023 congreso de oaxaca aprueba reforma para considerar ataques con acido contra mujeres como violencia fisica,institucional,0.8,oaxaca,Oaxaca de Juárez,Oaxaca,capital,si,no,
violenciafisica2023.txt,2023,violencia física,@LaRazon_mx,"May 1, 2023",2023,2023,"La Razón de México
@LaRazon_mx
·
May 1, 2023
Nadadora mexicana, Teresa Alonso, denuncia violencia física y psicológica de parte de su entrenadora https://bit.ly/3LmPShu
Image",la razon de mexico may 1 2023 nadadora mexicana teresa alonso denuncia violencia fisica y psicologica de parte de su entrenadora,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@JorgeRoHe,"Nov 7, 2023",2023,2023,"Jorge Romero Herrera
@JorgeRoHe
·
Nov 7, 2023
Las mujeres a lo largo de la historia en México han sido objeto de violencia física y política solo por razón de su género. Sus demandas y su lucha se compilan en el libro ""Violencia política contra las mujeres por razón de género en la justicia electoral"", presentado hoy en la
Show more
Image
Image
Image
Image",jorge romero herrera nov 7 2023 las mujeres a lo largo de la historia en mexico han sido objeto de violencia fisica y politica solo por razon de su genero sus demandas y su lucha se compilan en el libro violencia politica contra las mujeres por razon de genero en la justicia electoral presentado hoy en la,opinion,0.65,,,Nacional,no_detectado,si,no,
violenciafisica2023.txt,2023,violencia física,@PublimetroMX,Alicia Machado volvió a mostrarse vulnerable al confesar entre lágrimas la violencia física que sufrió. https://publimetro.com.mx/entretenimiento/2023/09/08/alicia-machado-habla-de-agresiones-que-sufrio-de-jose-manuel-figueroa/,2023,2023,"Publimetro México 🌐
@PublimetroMX
·
Sep 8, 2023
Alicia Machado volvió a mostrarse vulnerable al confesar entre lágrimas la violencia física que sufrió. https://publimetro.com.mx/entretenimiento/2023/09/08/alicia-machado-habla-de-agresiones-que-sufrio-de-jose-manuel-figueroa/",publimetro mexico sep 8 2023 alicia machado volvio a mostrarse vulnerable al confesar entre lagrimas la violencia fisica que sufrio,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@SocCivilMx,"Nov 25, 2023",2023,2023,"Sociedad Civil México
@SocCivilMx
·
Nov 25, 2023
La violencia contra las mujeres y las niñas sigue siendo una de las violaciones de los derechos humanos más extendidas y generalizadas del mundo. Se calcula que, a nivel global, 736 millones de mujeres -casi una de cada tres- han sido víctimas de violencia física y/o sexual al
Show more
Image
Square profile picture
Infobae México",sociedad civil mexico nov 25 2023 la violencia contra las mujeres y las ninas sigue siendo una de las violaciones de los derechos humanos mas extendidas y generalizadas del mundo se calcula que a nivel global 736 millones de mujeres casi una de cada tres han sido victimas de violencia fisica y o sexual al infobae mexico,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafisica2023.txt,2023,violencia física,@infobaemexico,Ex esposa acusa a manager de Franco Escamilla y La Cotorrisa de violencia física y espionaje https://infobae.com/mexico/2023/04/24/ex-esposa-acusa-a-manager-de-franco-escamilla-y-la-cotorrisa-de-violencia-fisica-y-espionaje/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1682364651,2023,2023,"@infobaemexico
·
Apr 24, 2023
Ex esposa acusa a manager de Franco Escamilla y La Cotorrisa de violencia física y espionaje https://infobae.com/mexico/2023/04/24/ex-esposa-acusa-a-manager-de-franco-escamilla-y-la-cotorrisa-de-violencia-fisica-y-espionaje/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1682364651
Square profile picture
Infobae México",apr 24 2023 ex esposa acusa a manager de franco escamilla y la cotorrisa de violencia fisica y espionaje infobae mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@infobaemexico,"Nov 28, 2023",2023,2023,"@infobaemexico
·
Nov 28, 2023
Luchadora Daniela López Mejía denuncia violencia física por parte de su esposo; es maestro de artes marciales mixtas http://dlvr.it/SzRLG1",nov 28 2023 luchadora daniela lopez mejia denuncia violencia fisica por parte de su esposo es maestro de artes marciales mixtas,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@TVyNovelasMex,"Sep 20, 2023",2023,2023,"TVyNovelas México
@TVyNovelasMex
·
Sep 20, 2023
Luis Alberto Romero Ciani aparece y enfrenta las acusaciones de violencia física que supuestamente cometió en contra de la actriz.",tvynovelas mexico sep 20 2023 luis alberto romero ciani aparece y enfrenta las acusaciones de violencia fisica que supuestamente cometio en contra de la actriz,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,,,2023,,https://tvynovelas.com/famosos/hijo-de-yolanda-ciani-da-la-cara-ante-la-polemica-muerte-de-su-mama,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafisica2023.txt,2023,violencia física,@TVyNovelasMex,"Sep 18, 2023",2023,2023,"TVyNovelas México
@TVyNovelasMex
·
Sep 18, 2023
Luis Alberto fue denunciado por presunta violencia física en contra de su propia madre.",tvynovelas mexico sep 18 2023 luis alberto fue denunciado por presunta violencia fisica en contra de su propia madre,noticia,0.85,,,Nacional,no_detectado,incierto,no,
violenciafisica2023.txt,2023,violencia física,@ImpunidadCeroMx,"Mar 22, 2023",2023,2023,"Impunidad Cero
@ImpunidadCeroMx
·
Mar 22, 2023
¿Sabías que en México, 9 de cada 10 mujeres que vivieron violencia física/y o sexual, decidieron no denunciar?",impunidad cero mar 22 2023 sabias que en mexico 9 de cada 10 mujeres que vivieron violencia fisica y o sexual decidieron no denunciar,estadistica,0.9,,,Nacional,no_detectado,si,no,
