archivo_origen,numero_tabla,nombre_indicador,fuente,categoria,subcategoria,anio,valor
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2021,374038.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2021,396813.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2021,366323.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2021,376769.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2021,894039.0
indicador2.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA ECONÓMICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2021,761.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2021,6242312.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2021,168296.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2021,529880.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2021,762581.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2021,754251.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2021,782808.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2021,742342.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2021,682947.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2021,1815765.0
indicador3.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA EMOCIONAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2021,3442.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2021,1858790.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2021,45418.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2021,152013.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2021,224714.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2021,192133.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2021,226195.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2021,207536.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2021,201587.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2021,607848.0
indicador4.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA FÍSICA POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2021,1346.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,Total,Total,2021,577663.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,15-19 años,15-19 años,2021,9838.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,20-24 años,20-24 años,2021,32610.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,25-29 años,25-29 años,2021,67456.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,30-34 años,30-34 años,2021,63463.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,35-39 años,35-39 años,2021,82947.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,40-44 años,40-44 años,2021,92619.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,45-49 años,45-49 años,2021,76628.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,50 y más años,50 y más años,2021,152102.0
indicador5.xls,1,MUJERES DE 15 AÑOS Y MÁS CASADAS O UNIDAS QUE HAN SUFRIDO VIOLENCIA SEXUAL POR PARTE DE SU PAREJA EN LOS ÚLTIMOS 12 MESES POR GRUPOS DE EDAD,INMUJERES,No especificado,No especificado,2021,0.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Emocional,Total,2021,14833390.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2021,830097.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2021,1577881.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2021,4663778.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2021,4630580.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2021,8700632.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Económica,Total,2021,8191726.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2021,3860473.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2021,1560286.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2021,3819422.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Física,Total,2021,5170679.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2021,318481.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2021,176995.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2021,1468754.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2021,1497256.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2021,2471725.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,Sexual,Total,2021,11747154.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Escolar,2021,947279.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Laboral,2021,1807981.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Comunitaria,2021,10181558.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Familiar,2021,834532.0
indicador6.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA POR TIPO SEGÚN ÁMBITO,INMUJERES,nan,Pareja,2021,975704.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Total,Total,2021,35402979.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Casadas o unidas,Casadas o unidas,2021,18382653.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,"Divorciadas, separadas o viudas","Divorciadas, separadas o viudas",2021,7735372.0
indicador7.xls,1,MUJERES DE 15 AÑOS Y MÁS QUE HAN SUFRIDO ALGÚN INCIDENTE DE VIOLENCIA EN CUALQUIER ÁMBITO A LO LARGO DE LA VIDA POR SITUACIÓN CONYUGAL,INMUJERES,Solteras,Solteras,2021,9284954.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2021,1157376.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2021,69521.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2015,12619.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2015,10538.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2015,2081.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2015,103237.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2015,31408.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2017,13520.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2017,10786.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2017,2734.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2017,394638.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2017,37025.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2018,15322.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2018,12360.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2018,2962.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2018,567792.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2018,43016.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2019,17342.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2019,13665.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2019,3677.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2019,747583.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2019,53431.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2020,16543.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2020,12318.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2020,4225.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2020,942689.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2020,54313.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2022,23101.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2022,15646.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2022,7455.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2022,1317887.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2022,82733.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2023,19670.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2023,13508.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2023,6162.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2023,1362683.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2023,89252.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Total,Total,2024,18286.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación simple,Violación simple,2024,13002.0
indicador10.xls,1,PRESUNTOS DELITOS DE VIOLACIÓN,INMUJERES,Violación equiparada,Violación equiparada,2024,5284.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2024,1415356.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2024,71694.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2012,7025.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2012,34800.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2013,30007.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2013,33419.0
indicador8.xls,1,MUJERES VÍCTIMAS DE VIOLENCIA ATENDIDAS EN REFUGIOS Y CENTROS DE JUSTICIA,INMUJERES,Nacional,Nacional,2014,70434.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2014,32694.0
indicador9.xls,1,DENUNCIAS PRESENTADAS ANTE AGENCIAS DEL MINISTERIO PÚBLICO POR DELITOS DE GÉNERO,INMUJERES,Nacional,Nacional,2010,34086.0
